experimento,parametro,valor,semilla,ganador,turnos,insolvencias,provincias_ganador,tropas_ganador
fortificacion,betaF,0.25,1089,galia,19,5,11,1281
fortificacion,betaF,0.25,1090,galia,19,5,11,1281
fortificacion,betaF,0.25,1091,galia,19,5,11,1281
fortificacion,betaF,0.25,1092,galia,200,366,10,0
fortificacion,betaF,0.25,1093,galia,200,366,10,0
fortificacion,betaF,0.25,1094,grecia,22,6,12,0
fortificacion,betaF,0.25,1095,grecia,21,6,12,0
fortificacion,betaF,0.25,1096,grecia,22,6,12,0
fortificacion,betaF,0.25,1097,galia,19,5,11,1281
fortificacion,betaF,0.25,1098,grecia,22,6,12,0
fortificacion,betaF,0.25,1099,grecia,22,6,12,0
fortificacion,betaF,0.4,1000,galia,19,5,11,1281
fortificacion,betaF,0.4,1001,galia,19,5,11,1281
fortificacion,betaF,0.4,1002,grecia,22,6,12,0
fortificacion,betaF,0.4,1003,grecia,21,6,12,0
fortificacion,betaF,0.4,1004,galia,19,4,11,1278
fortificacion,betaF,0.4,1005,grecia,22,6,12,0
fortificacion,betaF,0.4,1006,grecia,22,6,12,0
fortificacion,betaF,0.4,1007,grecia,22,6,12,0
fortificacion,betaF,0.4,1008,galia,19,5,11,1281
fortificacion,betaF,0.4,1009,grecia,22,6,12,0
fortificacion,betaF,0.4,1010,galia,200,366,10,0
fortificacion,betaF,0.4,1011,grecia,22,6,12,0
fortificacion,betaF,0.4,1012,galia,19,5,11,1281
fortificacion,betaF,0.4,1013,galia,19,6,11,1281
fortificacion,betaF,0.4,1014,galia,200,358,9,0
fortificacion,betaF,0.4,1015,grecia,22,7,12,0
fortificacion,betaF,0.4,1016,grecia,22,6,12,0
fortificacion,betaF,0.4,1017,grecia,21,6,12,0
fortificacion,betaF,0.4,1018,galia,19,5,11,1281
fortificacion,betaF,0.4,1019,galia,19,6,11,1281
fortificacion,betaF,0.4,1020,galia,19,5,11,1281
fortificacion,betaF,0.4,1021,grecia,22,6,12,0
fortificacion,betaF,0.4,1022,grecia,21,6,12,0
fortificacion,betaF,0.4,1023,galia,19,4,11,1278
fortificacion,betaF,0.4,1024,grecia,22,6,12,0
fortificacion,betaF,0.4,1025,grecia,22,6,12,0
fortificacion,betaF,0.4,1026,galia,19,5,11,1281
fortificacion,betaF,0.4,1027,galia,19,5,11,1281
fortificacion,betaF,0.4,1028,galia,19,5,11,1281
fortificacion,betaF,0.4,1029,grecia,21,6,12,0
fortificacion,betaF,0.4,1030,grecia,22,6,12,0
fortificacion,betaF,0.4,1031,galia,19,5,11,1281
fortificacion,betaF,0.4,1032,galia,19,4,11,1278
fortificacion,betaF,0.4,1033,galia,19,6,11,1281
fortificacion,betaF,0.4,1034,grecia,22,6,12,0
fortificacion,betaF,0.4,1035,galia,19,5,11,1281
fortificacion,betaF,0.4,1036,galia,19,5,11,1281
fortificacion,betaF,0.4,1037,galia,19,6,11,1281
fortificacion,betaF,0.4,1038,grecia,22,6,12,0
fortificacion,betaF,0.4,1039,galia,19,5,11,1281
fortificacion,betaF,0.4,1040,galia,19,5,11,1281
fortificacion,betaF,0.4,1041,galia,19,5,11,1281
fortificacion,betaF,0.4,1042,grecia,22,7,12,0
fortificacion,betaF,0.4,1043,grecia,21,6,12,0
fortificacion,betaF,0.4,1044,galia,200,358,9,0
fortificacion,betaF,0.4,1045,grecia,21,6,12,0
fortificacion,betaF,0.4,1046,grecia,22,7,12,0
fortificacion,betaF,0.4,1047,grecia,200,364,9,0
fortificacion,betaF,0.4,1048,grecia,21,6,12,0
fortificacion,betaF,0.4,1049,galia,19,5,11,1281
fortificacion,betaF,0.4,1050,grecia,22,6,12,0
fortificacion,betaF,0.4,1051,galia,19,5,11,1281
fortificacion,betaF,0.4,1052,grecia,22,6,12,0
fortificacion,betaF,0.4,1053,galia,19,5,11,1281
fortificacion,betaF,0.4,1054,galia,200,353,10,0
fortificacion,betaF,0.4,1055,grecia,21,6,12,0
fortificacion,betaF,0.4,1056,galia,19,5,11,1281
fortificacion,betaF,0.4,1057,galia,19,5,11,1281
fortificacion,betaF,0.4,1058,galia,19,5,11,1281
fortificacion,betaF,0.4,1059,galia,19,5,11,1281
fortificacion,betaF,0.4,1060,grecia,22,7,12,0
fortificacion,betaF,0.4,1061,grecia,200,363,10,0
fortificacion,betaF,0.4,1062,galia,19,5,11,1281
fortificacion,betaF,0.4,1063,galia,19,5,11,1281
fortificacion,betaF,0.4,1064,grecia,21,6,12,0
fortificacion,betaF,0.4,1065,grecia,22,7,12,0
fortificacion,betaF,0.4,1066,grecia,21,6,12,0
fortificacion,betaF,0.4,1067,grecia,22,6,12,0
fortificacion,betaF,0.4,1068,galia,200,366,10,0
fortificacion,betaF,0.4,1069,grecia,21,6,12,0
fortificacion,betaF,0.4,1070,galia,19,5,11,1281
fortificacion,betaF,0.4,1071,galia,19,5,11,1281
fortificacion,betaF,0.4,1072,galia,19,5,11,1281
fortificacion,betaF,0.4,1073,grecia,21,6,12,0
fortificacion,betaF,0.4,1074,galia,19,4,11,1278
fortificacion,betaF,0.4,1075,galia,19,5,11,1281
fortificacion,betaF,0.4,1076,grecia,21,6,12,0
fortificacion,betaF,0.4,1077,grecia,22,6,12,0
fortificacion,betaF,0.4,1078,grecia,21,6,12,0
fortificacion,betaF,0.4,1079,galia,19,5,11,1281
fortificacion,betaF,0.4,1080,grecia,21,6,12,0
fortificacion,betaF,0.4,1081,galia,200,366,10,0
fortificacion,betaF,0.4,1082,galia,19,5,11,1281
fortificacion,betaF,0.4,1083,grecia,21,6,12,0
